"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-11-26",,"44","39","40"
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-11-27",,"43","37","42"
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-11-28",,"42","31","36"
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-11-29",,"36","30","34"
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-11-30",,"39","32","35"
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-12-01",,"35","29","30"
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-12-02",,"34","18","26"
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-12-03",,"36","16","28"
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-12-04",,"34","19","32"
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-12-05",,"33","17","17"
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-12-06",,"22","12","21"
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-12-07",,"21","15","20"
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-12-08",,"30","20","24"
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-12-09",,"26","8","21"
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-12-10",,"33","20","33"
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-12-11",,"33","26","27"
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-12-12",,"27","16","18"
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-12-13",,"18","4","16"
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-12-14",,"26","16","25"
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-12-15",,"25","8","23"
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-12-16",,"37","23","37"
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-12-17",,"37","15","15"
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-12-18",,"15","1","10"
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-12-19",,"18","10","14"
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-12-20",,"24","4","12"
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-12-21",,"23","11","13"
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-12-22",,"13","-6","3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-12-23",,"12","0","11"
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-12-24",,"21","11","15"
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-12-25",,"20","-2","13"
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-12-26",,"21","5","20"
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-12-27",,"22","15","15"
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-12-28",,"17","-4","11"
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-12-29",,"24","9","21"
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-12-30",,"25","16","23"
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-12-31",,"28","16","26"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-01-01",,"26","14","17"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-01-02",,"28","1","22"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-01-03",,"22","4","21"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-01-04",,"27","21","26"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-01-05",,"36","25","34"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-01-06",,"34","26","26"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-01-07",,"34","23","32"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-01-08",,"32","12","12"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-01-09",,"29","2","25"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-01-10",,"39","20","34"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-01-11",,"38","27","31"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-01-12",,"35","29","33"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-01-13",,"33","27","30"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-01-14",,"33","28","32"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-01-15",,"37","32","35"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-01-16",,"35","33","34"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-01-17",,"34","29","31"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-01-18",,"31","24","29"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-01-19",,"30","22","22"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-01-20",,"24","6","17"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-01-21",,"26","7","25"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-01-22",,"30","23","28"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-01-23",,"39","24","32"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-01-24",,"32","25","29"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-01-25",,"29","15","26"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-01-26",,"28","12","27"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-01-27",,"28","23","23"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-01-28",,"26","13","24"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-01-29",,"34","17","33"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-01-30",,"43","33","39"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-01-31",,"39","33","36"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-02-01",,"36","29","29"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-02-02",,"29","13","18"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-02-03",,"21","11","21"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-02-04",,"36","21","34"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-02-05",,"35","32","32"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-02-06",,"33","27","30"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-02-07",,"36","19","32"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-02-08",,"38","29","37"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-02-09",,"53","35","53"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-02-10",,"53","19","21"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-02-11",,"26","10","21"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-02-12",,"38","18","34"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-02-13",,"35","27","35"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-02-14",,"38","32","34"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-02-15",,"34","25","31"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-02-16",,"34","28","30"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-02-17",,"30","12","18"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-02-18",,"29","11","25"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-02-19",,"41","22","40"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-02-20",,"42","34","35"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-02-21",,"35","14","19"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-02-22",,"24","11","23"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-02-23",,"33","24","29"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-02-24",,"30","20","30"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-02-25",,"53","30","35"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-02-26",,"41","30","38"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-02-27",,"38","27","29"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-02-28",,"31","13","28"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-03-01",,"41","20","38"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-03-02",,"44","30","38"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-03-03",,"46","24","40"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-03-04",,"43","24","36"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-03-05",,"36","16","23"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-03-06",,"31","20","30"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-03-07",,"37","27","35"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-03-08",,"35","26","31"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-03-09",,"32","23","30"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-03-10",,"44","20","42"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-03-11",,"42","31","36"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-03-12",,"39","23","33"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-03-13",,"44","33","36"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-03-14",,"51","32","48"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-03-15",,"48","34","40"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-03-16",,"40","31","31"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-03-17",,"35","27","32"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-03-18",,"46","19","42"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-03-19",,"47","22","42"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-03-20",,"54","28","49"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-03-21",,"57","30","50"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-03-22",,"55","29","52"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-03-23",,"52","31","48"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-03-24",,"48","26","27"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-03-25",,"29","18","20"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-03-26",,"27","8","26"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-03-27",,"35","17","35"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-03-28",,"46","21","43"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-03-29",,"44","33","42"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-03-30",,"51","30","45"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-03-31",,"47","32","42"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-04-01",,"42","32","38"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-04-02",,"55","30","52"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-04-03",,"53","37","53"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-04-04",,"54","28","53"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-04-05",,"60","32","56"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-04-06",,"68","43","65"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-04-07",,"69","42","69"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-04-08",,"77","62","75"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-04-09",,"75","44","52"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-04-10",,"52","40","50"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-04-11",,"58","44","58"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-04-12",,"70","53","53"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-04-13",,"62","43","62"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-04-14",,"63","34","61"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-04-15",,"61","38","42"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-04-16",,"44","35","39"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-04-17",,"44","25","42"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-04-18",,"52","28","49"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-04-19",,"58","29","57"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-04-20",,"57","45","52"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-04-21",,"73","51","70"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-04-22",,"72","54","63"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-04-23",,"78","55","75"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-04-24",,"75","41","55"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-04-25",,"59","33","57"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-04-26",,"66","36","66"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-04-27",,"66","51","62"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-04-28",,"62","35","61"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-04-29",,"64","34","63"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-04-30",,"79","40","78"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-05-01",,"80","50","80"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-05-02",,"83","59","81"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-05-03",,"84","57","83"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-05-04",,"84","62","72"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-05-05",,"72","49","63"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-05-06",,"69","52","67"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-05-07",,"74","54","72"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-05-08",,"73","53","71"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-05-09",,"76","52","73"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-05-10",,"79","53","79"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-05-11",,"79","62","64"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-05-12",,"64","43","59"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-05-13",,"67","34","66"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-05-14",,"70","41","67"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-05-15",,"67","53","55"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-05-16",,"65","53","63"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-05-17",,"83","61","82"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-05-18",,"82","59","72"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-05-19",,"76","49","76"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-05-20",,"76","50","73"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-05-21",,"76","60","68"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-05-22",,"69","57","65"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-05-23",,"65","45","56"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-05-24",,"58","50","58"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-05-25",,"63","45","50"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-05-26",,"59","41","57"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-05-27",,"57","50","52"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-05-28",,"70","49","69"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-05-29",,"69","50","62"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-05-30",,"64","39","63"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-05-31",,"65","40","61"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-06-01",,"63","51","54"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-06-02",,"60","49","55"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-06-03",,"59","47","59"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-06-04",,"65","46","64"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-06-05",,"64","47","61"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-06-06",,"61","54","60"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-06-07",,"74","53","72"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-06-08",,"77","48","76"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-06-09",,"79","53","77"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-06-10",,"81","59","78"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-06-11",,"83","64","82"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-06-12",,"83","65","83"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-06-13",,"88","64","87"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-06-14",,"90","64","87"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-06-15",,"90","68","70"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-06-16",,"81","58","80"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-06-17",,"80","61","79"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-06-18",,"86","61","84"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-06-19",,"89","69","87"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-06-20",,"87","64","73"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-06-21",,"73","58","58"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-06-22",,"73","55","72"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-06-23",,"73","59","73"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-06-24",,"80","57","79"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-06-25",,"83","57","83"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-06-26",,"84","59","83"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-06-27",,"87","63","85"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-06-28",,"88","65","86"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-06-29",,"88","65","85"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-06-30",,"87","71","83"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-07-01",,"84","63","65"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-07-02",,"71","43","70"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-07-03",,"76","56","75"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-07-04",,"83","64","82"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-07-05",,"82","56","72"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-07-06",,"77","45","76"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-07-07",,"76","56","73"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-07-08",,"89","72","87"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-07-09",,"89","65","88"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-07-10",,"89","68","87"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-07-11",,"87","54","77"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-07-12",,"79","53","78"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-07-13",,"78","51","77"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-07-14",,"83","51","80"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-07-15",,"88","59","84"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-07-16",,"88","64","87"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-07-17",,"87","65","72"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-07-18",,"85","65","82"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-07-19",,"89","68","87"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-07-20",,"90","66","87"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-07-21",,"87","67","82"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-07-22",,"92","68","91"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-07-23",,"91","72","87"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-07-24",,"93","73","90"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-07-25",,"90","65","67"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-07-26",,"80","59","77"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-07-27",,"78","55","75"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-07-28",,"84","57","80"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-07-29",,"86","61","82"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-07-30",,"86","66","83"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-07-31",,"88","66","88"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-08-01",,"91","66","89"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-08-02",,"89","71","84"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-08-03",,"87","72","85"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-08-04",,"89","61","87"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-08-05",,"91","59","90"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-08-06",,"93","65","92"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-08-07",,"94","73","93"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-08-08",,"98","71","96"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-08-09",,"96","75","90"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-08-10",,"90","65","80"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-08-11",,"82","61","81"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-08-12",,"81","66","78"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-08-13",,"80","62","77"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-08-14",,"79","52","77"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-08-15",,"81","53","79"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-08-16",,"79","64","73"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-08-17",,"75","60","72"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-08-18",,"79","59","76"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-08-19",,"76","61","66"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-08-20",,"75","60","72"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-08-21",,"80","54","78"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-08-22",,"78","60","68"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-08-23",,"77","65","77"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-08-24",,"80","62","77"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-08-25",,"81","62","80"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-08-26",,"80","68","77"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-08-27",,"84","60","82"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-08-28",,"82","65","77"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-08-29",,"79","56","74"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-08-30",,"85","57","83"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-08-31",,"83","67","75"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-09-01",,"75","48","70"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-09-02",,"77","49","76"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-09-03",,"83","55","81"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-09-04",,"81","60","73"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-09-05",,"76","50","75"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-09-06",,"83","52","81"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-09-07",,"89","62","87"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-09-08",,"87","69","71"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-09-09",,"77","67","74"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-09-10",,"75","56","73"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-09-11",,"75","51","74"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-09-12",,"82","56","79"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-09-13",,"79","54","55"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-09-14",,"65","41","62"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-09-15",,"64","46","63"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-09-16",,"71","44","69"
